,Code,Name,Market,Marcap
575,058820,CMG제약,KOSDAQ,352786299760
576,126340,비나텍,KOSDAQ,351105518500
577,243840,신흥에스이씨,KOSDAQ,350897950800
578,003545,대신증권우,KOSPI,350740000000
579,101670,하이드로리튬,KOSDAQ,350633610700
580,001340,백광산업,KOSPI,349914390530
581,002310,아세아제지,KOSPI,349303578000
582,363280,티와이홀딩스,KOSPI,347961949200
583,060250,NHN KCP,KOSDAQ GLOBAL,347790891260
584,089980,상아프론테크,KOSDAQ,347761554750
585,012030,DB,KOSPI,347427382291
586,027410,BGF,KOSPI,346973367375
587,093320,케이아이엔엑스,KOSDAQ,346480000000
588,073570,리튬포어스,KOSDAQ,346116828750
589,040300,YTN,KOSDAQ,345240000000
590,025770,한국정보통신,KOSDAQ,345236178620
591,001200,유진투자증권,KOSPI,344844448080
592,104830,원익머트리얼즈,KOSDAQ,344198400000
593,030610,교보증권,KOSPI,342662468800
594,298830,슈어소프트테크,KOSDAQ,341988544620
595,108490,로보티즈,KOSDAQ,341905805700
596,001780,알루코,KOSPI,341874820240
597,126560,현대퓨처넷,KOSPI,341629129500
598,003300,한일홀딩스,KOSPI,341320025880
599,008490,서흥,KOSPI,341288833500
600,226320,잇츠한불,KOSPI,341220141400
601,093230,이아이디,KOSPI,339310256256
602,267980,매일유업,KOSDAQ GLOBAL,339237343500
603,003920,남양유업,KOSPI,337320000000
604,037270,YG PLUS,KOSPI,336810167100
605,030520,한글과컴퓨터,KOSDAQ,336098441600
606,005810,풍산홀딩스,KOSPI,335950540800
607,016800,퍼시스,KOSPI,335800000000
608,036620,감성코퍼레이션,KOSDAQ,335360166960
609,251970,펌텍코리아,KOSDAQ,334180000000
610,298690,에어부산,KOSPI,334173600000
611,004700,조광피혁,KOSPI,331459529300
612,009290,광동제약,KOSPI,331299778320
613,365590,하이딥,KOSDAQ,331251179100
614,017390,서울가스,KOSPI,330000000000
615,094360,칩스앤미디어,KOSDAQ,329698773000
616,230240,에치에프알,KOSDAQ,329132234400
617,077360,덕산하이메탈,KOSDAQ,328509524460
618,217820,원익피앤이,KOSDAQ,328173741070
619,102460,이연제약,KOSPI,327499609820
620,053080,케이엔솔,KOSDAQ,326945146050
621,109610,에스와이,KOSDAQ,326701432000
622,029530,신도리코,KOSPI,326592939600
623,052400,코나아이,KOSDAQ,326249978250
624,018470,조일알미늄,KOSPI,325443522970
625,322000,HD현대에너지솔루션,KOSPI,325360000000
626,254490,미래반도체,KOSDAQ,324855000000
627,048870,시너지이노베이션,KOSDAQ,324216708480
628,297090,씨에스베어링,KOSDAQ,323149500000
629,005500,삼진제약,KOSPI,322480000000
630,035890,서희건설,KOSDAQ,321042414429
631,006390,한일현대시멘트,KOSPI,321032631920
632,054950,제이브이엠,KOSDAQ,320986632600
633,143160,아이디스,KOSDAQ,320420061000
634,084010,대한제강,KOSPI,320407542000
635,100120,뷰웍스,KOSDAQ,319559586750
636,417010,나노팀,KOSDAQ,318919561200
637,080160,모두투어,KOSDAQ,318465000000
638,357550,석경에이티,KOSDAQ,318026500000
639,126720,수산인더스트리,KOSPI,317863500000
640,089010,켐트로닉스,KOSDAQ,317762896000
641,075580,세진중공업,KOSPI,317219964480
642,232140,와이아이케이,KOSDAQ,316695051000
643,179290,엠아이텍,KOSDAQ,316624401180
644,078590,휴림에이텍,KOSDAQ,316556560040
645,108230,톱텍,KOSDAQ,316353398400
646,088260,이리츠코크렙,KOSPI,315757826150
647,002320,한진,KOSPI,315394950800
648,001790,대한제당,KOSPI,314834995800
649,425420,티에프이,KOSDAQ,314684650000
650,424960,스마트레이더시스템,KOSDAQ,314508523000
651,077970,STX엔진,KOSPI,313381272480
652,298000,효성화학,KOSPI,312313335400
653,035600,KG이니시스,KOSDAQ,311692527780
654,102940,코오롱생명과학,KOSDAQ,310986701000
655,097230,HJ중공업,KOSPI,310613068130
656,462520,조선내화,KOSPI,310605401600
657,092220,KEC,KOSPI,310580579127
658,034830,한국토지신탁,KOSPI,310309263670
659,00088K,한화3우B,KOSPI,310113600000
660,307750,국전약품,KOSDAQ,309136394700
661,037560,LG헬로비전,KOSPI,307464054050
662,002150,도화엔지니어링,KOSPI,307189200000
663,033160,엠케이전자,KOSDAQ,306501337590
664,005010,휴스틸,KOSPI,306225008750
665,072710,농심홀딩스,KOSPI,306094140000
666,008350,남선알미늄,KOSPI,305917443300
667,060590,씨티씨바이오,KOSDAQ,304680852000
668,053690,한미글로벌,KOSPI,304619890000
669,049950,미래컴퍼니,KOSDAQ,304216998000
670,000680,LS네트웍스,KOSPI,303391611600
671,013120,동원개발,KOSDAQ,303299054000
672,122900,아이마켓코리아,KOSPI,302196713600
673,252990,샘씨엔에스,KOSDAQ,301926152920
674,084110,휴온스글로벌,KOSDAQ,301653658800
675,009680,모토닉,KOSPI,301290000000
676,025320,시노펙스,KOSDAQ,301213339680
677,115390,락앤락,KOSPI,301202664000
678,138490,코오롱플라스틱,KOSPI,300960000000
679,002960,한국쉘석유,KOSPI,300950000000
680,071970,STX중공업,KOSPI,300945131260
681,001940,KISCO홀딩스,KOSPI,300233612800
682,007570,일양약품,KOSPI,300217494720
683,136480,하림,KOSDAQ,299511359640
684,099320,쎄트렉아이,KOSDAQ,298007909600
685,001510,SK증권,KOSPI,297731807730
686,200710,에이디테크놀로지,KOSDAQ,297409578350
687,096760,JW홀딩스,KOSPI,297283451900
688,102710,이엔에프테크놀로지,KOSDAQ,297186988800
689,090360,로보스타,KOSDAQ,296400000000
690,003120,일성신약,KOSPI,295925000000
691,00104K,CJ4우(전환),KOSPI,295855840000
692,389500,에스비비테크,KOSDAQ,295777901600
693,382840,원준,KOSDAQ,294741513300
694,053210,스카이라이프,KOSPI,294583310560
695,285490,노바텍,KOSDAQ,294536893350
696,290670,대보마그네틱,KOSDAQ,293483601000
697,441270,파인엠텍,KOSDAQ,292824092280
698,095720,웅진씽크빅,KOSPI,292230142050
699,241710,코스메카코리아,KOSDAQ,291564000000
700,217330,싸이토젠,KOSDAQ,291340786600
701,382800,지앤비에스 에코,KOSDAQ,291077716400
702,061970,LB세미콘,KOSDAQ,290729690880
703,047310,파워로직스,KOSDAQ,289811309760
704,126700,하이비젼시스템,KOSDAQ,289727551680
705,396270,넥스트칩,KOSDAQ,288916833600
706,071320,지역난방공사,KOSPI,288889662800
707,205470,휴마시스,KOSDAQ,288506270070
708,003800,에이스침대,KOSDAQ,287785500000
709,199800,툴젠,KOSDAQ,287469646200
710,048530,인트론바이오,KOSDAQ,286866400800
711,005390,신성통상,KOSPI,286841946440
712,054210,이랜텍,KOSDAQ,286043585100
713,334970,프레스티지바이오로직스,KOSDAQ,285679755075
714,036420,콘텐트리중앙,KOSPI,285082158400
715,078150,HB테크놀러지,KOSDAQ,284603261865
716,115450,HLB테라퓨틱스,KOSDAQ,284431920480
717,005160,동국산업,KOSDAQ,283698640860
718,101730,위메이드맥스,KOSDAQ,283342934920
719,000020,동화약품,KOSPI,282945791100
720,011000,진원생명과학,KOSPI,282238304370
721,031330,에스에이엠티,KOSDAQ,281986088940
722,023410,유진기업,KOSDAQ,281798095635
723,041190,우리기술투자,KOSDAQ,281400000000
724,138580,비즈니스온,KOSDAQ,281049790980
725,036030,케이티알파,KOSDAQ,280880491590
726,060370,LS마린솔루션,KOSDAQ,279873523280
727,002900,TYM,KOSPI,279315927200
728,214430,아이쓰리시스템,KOSDAQ,278940330000
729,045100,한양이엔지,KOSDAQ,278820000000
730,090710,휴림로봇,KOSDAQ,278746237996
731,026890,스틱인베스트먼트,KOSPI,278410209000
732,093640,케이알엠,KOSDAQ,278403530460
733,051500,CJ프레시웨이,KOSDAQ,278388691700
734,053030,바이넥스,KOSDAQ,278226780480
735,051360,토비스,KOSDAQ,276539986000
736,289220,자이언트스텝,KOSDAQ,276521812500
737,161580,필옵틱스,KOSDAQ,275887469550
738,265520,AP시스템,KOSDAQ,274301506950
739,182360,큐브엔터,KOSDAQ,274161083820
740,001500,현대차증권,KOSPI,273362284440
741,030960,양지사,KOSDAQ,273098200000
742,220100,퓨쳐켐,KOSDAQ,272961614250
743,256840,한국비엔씨,KOSDAQ,272328896430
744,001880,DL건설,KOSPI,271255393200
745,006220,제주은행,KOSPI,269881701600
746,330860,네패스아크,KOSDAQ,269876596750
747,123860,아나패스,KOSDAQ,269859462400
748,086390,유니테스트,KOSDAQ,269037423980
749,130660,한전산업,KOSPI,268950000000
750,009160,SIMPAC,KOSPI,268915310760
751,100790,미래에셋벤처투자,KOSDAQ,268128382500
752,114810,한솔아이원스,KOSDAQ,267691826880
753,027360,아주IB투자,KOSDAQ,267622847540
754,042000,카페24,KOSDAQ,267266712240
755,017890,한국알콜,KOSDAQ,267047193600
756,018310,삼목에스폼,KOSDAQ,266511000000
757,036890,진성티이씨,KOSDAQ,266414875800
758,067080,대화제약,KOSDAQ,266218095000
759,001630,종근당홀딩스,KOSPI,266023619100
760,034810,해성산업,KOSDAQ,265338384550
761,016580,환인제약,KOSPI,265236998200
762,092040,아미코젠,KOSDAQ,264713087200
763,083930,아바코,KOSDAQ,264175357720
764,246710,티앤알바이오팹,KOSDAQ,264144748280
765,030210,다올투자증권,KOSPI,264049644510
766,007210,벽산,KOSPI,263613200000
767,089030,테크윙,KOSDAQ,262969660800
768,143240,사람인,KOSDAQ,262670917500
769,104700,한국철강,KOSPI,262341000000
770,088390,이녹스,KOSDAQ,262334339800
771,278650,HLB바이오스텝,KOSDAQ,262132133900
772,003060,에이프로젠바이오로직스,KOSPI,260975838088
773,011760,현대코퍼레이션,KOSPI,260875209520
774,126600,BGF에코머티리얼즈,KOSDAQ,260440385500
775,038540,상상인,KOSDAQ,260043071100
776,086890,이수앱지스,KOSDAQ,259820290440
777,000155,두산우,KOSPI,258970737600
778,234920,자이글,KOSDAQ,258710999200
779,272550,삼양패키징,KOSPI,258144770850
780,317330,덕산테코피아,KOSDAQ,257835314840
781,114840,아이패밀리에스씨,KOSDAQ,257599111400
782,032620,유비케어,KOSDAQ,257331895270
783,260870,SK시그넷,KONEX,257004081000
784,213500,한솔제지,KOSPI,256570209280
785,293480,하나제약,KOSPI,256463610780
786,121800,비덴트,KOSDAQ,256309348520
787,024720,한국콜마홀딩스,KOSPI,256283554400
788,229640,LS전선아시아,KOSPI,255717739650
789,004380,삼익THK,KOSPI,255150000000
790,370090,퓨런티어,KOSDAQ,254864004500
791,397030,에이프릴바이오,KOSDAQ,254774835000
792,003960,사조대림,KOSPI,254772182600
793,226950,올릭스,KOSDAQ,254493984800
794,418420,라온텍,KOSDAQ,253965364380
795,123040,엠에스오토텍,KOSDAQ,253403437350
796,071055,한국금융지주우,KOSPI,253076443200
797,030530,원익홀딩스,KOSDAQ,252568197870
798,036530,SNT홀딩스,KOSPI,252547194140
799,064260,다날,KOSDAQ,252353486400
800,271980,제일약품,KOSPI,251747408640
801,001460,BYC,KOSPI,251407537500
802,110990,디아이티,KOSDAQ,251370000000
803,208370,셀바스헬스케어,KOSDAQ,250899110280
804,003070,코오롱글로벌,KOSPI,250858447250
805,036200,유니셈,KOSDAQ,250220059680
806,005389,현대차3우B,KOSPI,249100812800
807,084690,대상홀딩스,KOSPI,248780136060
808,950140,잉글우드랩,KOSDAQ,248745682320
809,460850,동국씨엠,KOSPI,248158844800
810,900250,크리스탈신소재,KOSDAQ,247878335815
811,122640,예스티,KOSDAQ,247386002580
812,006840,AK홀딩스,KOSPI,246934537040
813,027970,한국제지,KOSPI,246851351626
814,001520,동양,KOSPI,246799321142
815,356860,티엘비,KOSDAQ,246307381500
816,000050,경방,KOSPI,246189124600
817,092790,넥스틸,KOSPI,245978920000
818,096040,이트론,KOSDAQ,245561580945
819,268600,셀리버리,KOSDAQ,244941204600
820,277880,티에스아이,KOSDAQ,244897319700
821,051370,인터플렉스,KOSDAQ,244238631840
822,083650,비에이치아이,KOSDAQ,244151118750
823,214260,라파스,KOSDAQ,244125031200
824,010600,웰바이오텍,KOSPI,243674730760
825,037710,광주신세계,KOSPI,242694295000
826,315640,딥노이드,KOSDAQ,240382057200
827,144960,뉴파워프라즈마,KOSDAQ,240309432000
828,041020,폴라리스오피스,KOSDAQ,240174155340
829,263720,디앤씨미디어,KOSDAQ,240101171160
830,900290,GRT,KOSDAQ,239518125000
831,131400,이브이첨단소재,KOSDAQ,239144483160
832,092200,디아이씨,KOSPI,238775813660
833,078070,유비쿼스홀딩스,KOSDAQ,238382007000
834,262260,에이프로,KOSDAQ,237892563300
835,083790,CG인바이츠,KOSDAQ,237603022380
836,168360,펨트론,KOSDAQ,237364366600
837,452260,한화갤러리아,KOSPI,235927145370
838,004980,성신양회,KOSPI,235844622260
839,042520,한스바이오메드,KOSDAQ,235778605440
840,104460,디와이피엔에프,KOSDAQ,235164068750
841,045390,대아티아이,KOSDAQ,235028712295
842,002810,삼영무역,KOSPI,234345570120
843,211270,AP위성,KOSDAQ,233775712000
844,036560,영풍정밀,KOSDAQ,231525000000
845,057680,티사이언티픽,KOSDAQ,231442186530
846,016590,신대양제지,KOSPI,230906508600
847,032820,우리기술,KOSDAQ,230019025308
848,042420,네오위즈홀딩스,KOSDAQ,229392829400
849,318020,포인트모바일,KOSDAQ,229187123200
850,102260,동성케미컬,KOSPI,228572748800
851,450140,코오롱모빌리티그룹,KOSPI,228509190000
852,004360,세방,KOSPI,228228715800
853,001270,부국증권,KOSPI,228137492000
854,002020,코오롱,KOSPI,227906989300
855,029460,케이씨,KOSPI,227707939200
856,229500,노브메타파마,KONEX,227354184000
857,419530,SAMG엔터,KOSDAQ,227230098500
858,293780,압타바이오,KOSDAQ,227225444540
859,005720,넥센,KOSPI,226758742595
860,080420,모다이노칩,KOSDAQ,226409406480
861,146320,비씨엔씨,KOSDAQ,226112569160
862,235980,메드팩토,KOSDAQ,225985050400
863,045970,코아시아,KOSDAQ,225518487320
864,071840,롯데하이마트,KOSPI,225217572480
865,355390,크라우드웍스,KOSDAQ,224686656600
866,110790,크리스에프앤씨,KOSDAQ,224468596800
867,078020,이베스트투자증권,KOSDAQ,223866601650
868,166480,코아스템켐온,KOSDAQ,223847260560
869,389020,자람테크놀로지,KOSDAQ,223738053000
870,150840,인트로메딕,KOSDAQ,223669017000
871,418250,시큐레터,KOSDAQ,223104892200
872,036800,나이스정보통신,KOSDAQ,223000000000
873,171090,선익시스템,KOSDAQ,222698192500
874,122450,KX,KOSDAQ,222372903420
875,042370,비츠로테크,KOSDAQ,221914211750
876,174900,앱클론,KOSDAQ,221837397050
877,035510,신세계 I&C,KOSPI,221364000000
878,226330,신테카바이오,KOSDAQ,221117865420
879,234080,JW생명과학,KOSPI,220258646140
880,149950,아바텍,KOSDAQ,220065750000
881,138610,나이벡,KOSDAQ,220060285900
882,089600,나스미디어,KOSDAQ,220026460260
883,003200,일신방직,KOSPI,219996000000
884,000480,CR홀딩스,KOSPI,219529689600
885,083450,GST,KOSDAQ,218967007500
886,001130,대한제분,KOSPI,218686000000
887,008060,대덕,KOSPI,218591467500
888,334890,이지스밸류리츠,KOSPI,217863091215
889,065510,휴비츠,KOSDAQ,217119677190
890,046440,KG모빌리언스,KOSDAQ,217034925120
891,043610,지니뮤직,KOSDAQ,216770583740
892,079980,휴비스,KOSPI,215970000000
893,225530,보광산업,KOSDAQ,215852038380
894,388870,파로스아이바이오,KOSDAQ,215746665400
895,010955,S-Oil우,KOSPI,214770901800
896,010100,한국무브넥스,KOSPI,214675461000
897,105840,우진,KOSPI,214210891560
898,000540,흥국화재,KOSPI,213928007850
899,190510,나무가,KOSDAQ,213718849600
900,117580,대성에너지,KOSPI,213675000000
901,125210,아모그린텍,KOSDAQ,213468462600
902,011330,유니켐,KOSPI,213409188140
903,115960,연우,KOSDAQ,213245600000
904,092070,디엔에프,KOSDAQ,213153624360
905,025000,KPX케미칼,KOSPI,212960000000
906,091580,상신이디피,KOSDAQ,212736498590
907,035080,그래디언트,KOSDAQ,212727900800
908,060570,드림어스컴퍼니,KOSDAQ,212655827780
909,194700,노바렉스,KOSDAQ,212492427840
910,139990,아주스틸,KOSPI,212411077670
911,081000,일진다이아,KOSPI,212334476250
912,011500,한농화성,KOSPI,212038289520
913,004710,한솔테크닉스,KOSPI,211604096020
914,011040,경동제약,KOSDAQ,211381422420
915,024850,HLB이노베이션,KOSDAQ,211160458425
916,010580,에스엠벡셀,KOSPI,211155840480
917,003160,디아이,KOSPI,211118000000
918,019680,대교,KOSPI,210910096500
919,039570,HDC랩스,KOSPI,210256568100
920,294570,쿠콘,KOSDAQ,209708308250
921,314130,지놈앤컴퍼니,KOSDAQ,209704487270
922,078350,한양디지텍,KOSDAQ,209610252500
923,092230,KPX홀딩스,KOSPI,209331209300
924,388720,유일로보틱스,KOSDAQ,209145596400
925,095570,AJ네트웍스,KOSPI,208827435700
926,037070,파세코,KOSDAQ,208800000000
927,099440,스맥,KOSDAQ,208763308000
928,063570,한국전자금융,KOSDAQ,207959663520
929,119830,아이텍,KOSDAQ,207698337930
930,377190,디앤디플랫폼리츠,KOSPI,207690000000
931,063170,서울옥션,KOSDAQ,207603438560
932,038290,마크로젠,KOSDAQ,207287568000
933,057880,피에이치씨,KOSDAQ,206724832500
934,053300,한국정보인증,KOSDAQ,206583956795
935,950170,JTC,KOSDAQ,206183354300
936,015590,KIB플러그에너지,KOSPI,206130443280
937,004250,NPC,KOSPI,205999200000
938,206560,덱스터,KOSDAQ,205835061600
939,067000,조이시티,KOSDAQ,205834599000
940,348150,고바이오랩,KOSDAQ,205707067200
941,073640,테라사이언스,KOSDAQ,205478741295
942,033340,좋은사람들,KOSDAQ,204565677380
943,015860,일진홀딩스,KOSPI,204545317035
944,094480,갤럭시아머니트리,KOSDAQ,204387455980
945,092730,네오팜,KOSDAQ,204363288900
946,172670,에이엘티,KOSDAQ,204293905200
947,389470,인벤티지랩,KOSDAQ,204149983000
948,009580,무림P&P,KOSPI,203944419480
949,014580,태경비케이,KOSPI,203563278000
950,039560,다산네트웍스,KOSDAQ,203455802150
951,192440,슈피겐코리아,KOSDAQ,202964251950
952,222810,세토피아,KOSDAQ,202703905190
953,317400,자이에스앤디,KOSPI,201669104000
954,107590,미원홀딩스,KOSPI,201608000000
955,036010,아비코전자,KOSDAQ,201387950100
956,180400,DXVX,KOSDAQ,201261417120
957,239890,피엔에이치테크,KOSDAQ,201164909200
958,282720,금양그린파워,KOSDAQ,200820115000
959,073490,이노와이어리스,KOSDAQ,200741534400
960,001250,GS글로벌,KOSPI,200557046520
961,000140,하이트진로홀딩스,KOSPI,200506449600
962,027710,팜스토리,KOSDAQ,200215630200
963,086980,쇼박스,KOSDAQ,200128410000
964,009155,삼성전기우,KOSPI,200000499200
965,339770,교촌에프앤비,KOSPI,199860320000
966,005860,한일사료,KOSDAQ,199776682950
967,007160,사조산업,KOSPI,199500000000
968,015890,태경산업,KOSPI,199047787500
969,084680,이월드,KOSPI,198954088779
970,203650,드림시큐리티,KOSDAQ,198880613220
971,347860,알체라,KOSDAQ,198047918680
972,011785,금호석유우,KOSPI,197735984400
973,084990,헬릭스미스,KOSDAQ,196959564815
974,079940,가비아,KOSDAQ,196808845360
975,015360,예스코홀딩스,KOSPI,196800000000
976,043370,피에이치에이,KOSDAQ,196770000000
977,016710,대성홀딩스,KOSPI,196613188980
978,002990,금호건설,KOSPI,196593125400
979,015230,대창단조,KOSPI,196576942400
980,020120,키다리스튜디오,KOSPI,196420967460
981,388050,지투파워,KOSDAQ,196056179880
982,004560,현대비앤지스틸,KOSPI,195873754890
983,096240,크레버스,KOSDAQ,195696986800
984,002100,경농,KOSPI,195030524250
985,063080,컴투스홀딩스,KOSDAQ,194887923600
986,072770,율호,KOSDAQ,194857509700
987,048550,SM C&C,KOSDAQ,194837644300
988,006060,화승인더,KOSPI,193620000000
989,100250,진양홀딩스,KOSPI,192559280940
990,067280,멀티캠퍼스,KOSDAQ,192323978550
991,044450,KSS해운,KOSPI,191381945200
992,205100,엑셈,KOSDAQ,191370755980
993,214180,헥토이노베이션,KOSDAQ,191036035850
994,094820,일진파워,KOSDAQ,190594881760
995,138080,오이솔루션,KOSDAQ,189746336700
996,382900,범한퓨얼셀,KOSDAQ,189237600000
997,058850,KTcs,KOSPI,188667700000
998,018000,유니슨,KOSDAQ,188559953381
999,003580,HLB글로벌,KOSPI,187926290665
1000,321550,티움바이오,KOSDAQ,187780813350
1001,035810,이지홀딩스,KOSDAQ,187294304375
1002,251370,와이엠티,KOSDAQ,187126902080
1003,003555,LG우,KOSPI,187038278000
1004,251630,브이원텍,KOSDAQ,186954611400
1005,005945,NH투자증권우,KOSPI,186822583200
1006,259630,엠플러스,KOSDAQ,186446862360
1007,012320,경동인베스트,KOSPI,186363812400
1008,122990,와이솔,KOSDAQ,186033810600
1009,032300,한국파마,KOSDAQ,185959252050
1010,014280,금강공업,KOSPI,185654829810
1011,001360,삼성제약,KOSPI,185367338040
1012,136490,선진,KOSPI,185243115160
1013,008260,NI스틸,KOSPI,185042756990
1014,001230,동국홀딩스,KOSPI,184901603040
1015,002780,진흥기업,KOSPI,184894587895
1016,016450,한세예스24홀딩스,KOSPI,184600000000
1017,093520,매커스,KOSDAQ,184259248800
1018,136540,윈스,KOSDAQ,184116071360
1019,357230,에이치피오,KOSDAQ,184002125580
1020,274090,켄코아에어로스페이스,KOSDAQ,183711899850
1021,322310,오로스테크놀로지,KOSDAQ,183490557780
1022,019210,와이지-원,KOSDAQ,183137175810
1023,138690,엘아이에스,KOSDAQ,183129235380
1024,156100,엘앤케이바이오,KOSDAQ,182555676440
1025,090350,노루페인트,KOSPI,182400000000
1026,317770,엑스페릭스,KOSDAQ,182355534200
1027,290690,소룩스,KOSDAQ,182136832500
1028,002390,한독,KOSPI,181678635600
1029,104480,티케이케미칼,KOSDAQ,181609077132
1030,024810,이화전기,KOSDAQ,181597539712
1031,404990,신한서부티엔디리츠,KOSPI,181576843580
1032,001080,만호제강,KOSPI,180940000000
1033,023760,한국캐피탈,KOSDAQ,180844287048
1034,417310,코람코더원리츠,KOSPI,180790000000
1035,162300,신스틸,KOSDAQ,179985797880
1036,035150,백산,KOSPI,179775000000
1037,013570,디와이,KOSPI,179763093390
1038,064240,홈캐스트,KOSDAQ,179745001560
1039,012860,모베이스전자,KOSDAQ,179421969650
1040,100130,동국S&C,KOSDAQ,179143305000
1041,097955,CJ제일제당 우,KOSPI,178937968400
1042,363250,진시스템,KOSDAQ,178907723000
1043,089890,코세스,KOSDAQ,178785890360
1044,215360,우리산업,KOSDAQ,178533786650
1045,033530,세종공업,KOSPI,178332360010
1046,007860,서연,KOSPI,178212015960
1047,024900,덕양산업,KOSPI,178130440600
1048,377480,마음AI,KOSDAQ,177872457000
1049,950220,네오이뮨텍,KOSDAQ,177862569535
1050,220260,켐트로스,KOSDAQ,177143907690
1051,175140,인포마크,KOSDAQ,176989352400
1052,173130,오파스넷,KOSDAQ,176957615600
1053,079430,현대리바트,KOSPI,176603425200
1054,011700,한신기계,KOSPI,176507061440
1055,028100,동아지질,KOSPI,175939127920
1056,160980,싸이맥스,KOSDAQ,175880312300
1057,214390,경보제약,KOSPI,175715421000
1058,046210,HLB파나진,KOSDAQ,175704398195
1059,083420,그린케미칼,KOSPI,175680000000
1060,137950,제이씨케미칼,KOSDAQ,175247696180
1061,084730,팅크웨어,KOSDAQ,174640145280
1062,047560,이스트소프트,KOSDAQ,174242912960
1063,123690,한국화장품,KOSPI,174016440000
1064,090470,제이스텍,KOSDAQ,173892110300
1065,011280,태림포장,KOSPI,173828582700
1066,100840,SNT에너지,KOSPI,173405024100
1067,055490,테이팩스,KOSPI,173360460000
1068,121440,골프존뉴딘홀딩스,KOSDAQ,173274928810
1069,164060,이루다,KOSDAQ,173207917190
1070,012610,경인양행,KOSPI,172915996575
1071,044340,위닉스,KOSDAQ,172836019750
1072,340930,유일에너테크,KOSDAQ,172595657500
1073,092130,이크레더블,KOSDAQ,172584788000
1074,014470,부방,KOSDAQ,171749463600
1075,092190,서울바이오시스,KOSDAQ,171241965440
1076,131370,알서포트,KOSDAQ,170987336430
1077,371950,풍원정밀,KOSDAQ,170848762560
1078,088800,에이스테크,KOSDAQ,170719077400
1079,016610,DB금융투자,KOSPI,170634483780
1080,273640,와이엠텍,KOSDAQ,170082660000
1081,272110,케이엔제이,KOSDAQ,170031453000
1082,160550,NEW,KOSDAQ,169948185540
1083,079960,동양이엔피,KOSDAQ,169776000000
1084,003720,삼영,KOSPI,169660000000
1085,128820,대성산업,KOSPI,169633042500
1086,194370,제이에스코퍼레이션,KOSPI,169628844720
1087,023910,대한약품,KOSDAQ,169200000000
1088,002620,제일파마홀딩스,KOSPI,169157829450
1089,465770,STX그린로지스,KOSPI,168519252000
1090,000390,삼화페인트,KOSPI,168389473110
1091,264450,유비쿼스,KOSDAQ,168336949580
1092,006910,보성파워텍,KOSDAQ,167778348960
1093,321370,센서뷰,KOSDAQ,167558898600
1094,149980,하이로닉,KOSDAQ,167335212530
1095,010820,퍼스텍,KOSPI,167287747340
1096,086960,MDS테크,KOSDAQ,166837111080
1097,228850,레이언스,KOSDAQ,166241960280
1098,067990,도이치모터스,KOSDAQ,166056798000
1099,376190,LB루셈,KOSDAQ,166050000000
1100,054620,APS,KOSDAQ,166008958940
1101,253590,네오셈,KOSDAQ,165793710485
1102,005680,삼영전자,KOSPI,165600000000
1103,036190,금화피에스시,KOSDAQ,165300000000
1104,033920,무학,KOSPI,164730000000
1105,068290,삼성출판사,KOSPI,164700000000
1106,148150,세경하이테크,KOSDAQ,164037191520
1107,267320,나인테크,KOSDAQ,163522069480
1108,300080,플리토,KOSDAQ,163498312500
1109,405100,큐알티,KOSDAQ,163397912040
1110,060560,홈센타홀딩스,KOSDAQ,162906313900
1111,078160,메디포스트,KOSDAQ,162764926500
1112,270660,에브리봇,KOSDAQ,162754415700
1113,168490,한국패러랠,KOSPI,162440600000
1114,000320,노루홀딩스,KOSPI,162152042200
1115,068930,디지털대성,KOSDAQ,161022238520
1116,102120,어보브반도체,KOSDAQ,160560199590
1117,013310,아진산업,KOSDAQ,160465216570
1118,101530,해태제과식품,KOSPI,160433689220
1119,109740,디에스케이,KOSDAQ,160257716300
1120,096610,알에프세미,KOSDAQ,160217609630
1121,038110,에코플라스틱,KOSDAQ,159912651600
1122,040910,아이씨디,KOSDAQ,159720883300
1123,211050,인카금융서비스,KOSDAQ,159277380000
1124,090850,현대이지웰,KOSDAQ,158863155090
1125,234340,헥토파이낸셜,KOSDAQ,158810400000
1126,053580,웹케시,KOSDAQ,158725926720
1127,092870,엑시콘,KOSDAQ,158609412140
1128,099750,이지케어텍,KOSDAQ,158566803200
1129,311320,지오엘리먼트,KOSDAQ,158565019200
1130,002210,동성제약,KOSPI,157910868500
1131,006620,동구바이오제약,KOSDAQ,157696055680
1132,365270,큐라클,KOSDAQ,157535238540
1133,261780,차백신연구소,KOSDAQ,157122594180
1134,049180,셀루메드,KOSDAQ,157093340750
1135,176750,듀켐바이오,KONEX,156746276000
1136,000700,유수홀딩스,KOSPI,156511290120
1137,310200,애니플러스,KOSDAQ,156345829760
1138,366030,공구우먼,KOSDAQ,156292798500
1139,282690,동아타이어,KOSPI,156281710700
1140,00279K,아모레G3우(전환),KOSPI,156028400000
1141,419080,엔젯,KOSDAQ,155768869770
1142,012700,리드코프,KOSDAQ,155503273800
1143,010470,오리콤,KOSDAQ,155316398500
1144,009410,태영건설,KOSPI,155012905530
1145,052260,현대바이오랜드,KOSDAQ,154950000000
1146,411080,샌즈랩,KOSDAQ,154877141880
1147,054930,유신,KOSDAQ,154800000000
1148,159010,아스플로,KOSDAQ,154682972400
1149,210540,디와이파워,KOSPI,154583912000
1150,432430,와이랩,KOSDAQ,154355701500
1151,134380,미원화학,KOSPI,153948760000
1152,000230,일동홀딩스,KOSPI,153602724000
